Trait_ID_4th,Trait_presence,Reference,Original_notes,Comments
245,1,"Maspero 1892: 196,211",,
246,1,"Maspero 1892: 199,211; Olmstead 1923: 559",god of a city? (Maspero 1892: 199); Ishtar was goddess of Nineveh and Arbela (Maspero 1892: 211); patron saints for each craft guild (Olmstead 1923: 559),
247,1,"Maspero 1892: 211,312,316; Olmstead 1923: 339,601","apparently there was a priestess who interpreted the oracle of Ishtar (Olmstead 1923: 339); ""seer… oracle"" (Olmstead 1923: 601)",
248,0,,(-),
249,1,"Maspero 1892: 313,374; Olmstead 1923: 606",consulted about appointment of governors (Olmstead 1923: 606),
250,1,"Maspero 1892: 196,212,219,238,240,289","Sivan, lord of foundations (Maspero 1892: 196); gods of planets (Maspero 1892: 212); Merodach, god of fire (Maspero 1892: 238); Shed, god of death (Maspero 1892: 240); Nebo, god of intelligence (Maspero 1892: 289)",
251,1,"Maspero 1892: 250,292,295; Olmstead 1923: 612","Hea, the sovereign of the gods (Maspero 1892: 250); supreme god, king of the universe (Maspero 1892: 295); Ishtar, all-powerful divinity (Maspero 1892: 292); Ashur (Olmstead 1923: 612)",
252,1,Maspero 1892: 213,statue of Ishtar,
253,1,"Maspero 1892: 196,210,343","libations (Maspero 1892: 196,343), killing of bulls (Maspero 1892: 196)",
254,1,"Maspero 1892: 368; Olmstead 1923: 546,550",war prisoners (Maspero 1892: 368),
255,1,"Maspero 1892: 196,213",,
256,1,Maspero 1892: 211,,
257,1,Maspero 1892: 211,,
258,1,Maspero 1892: 211,,
259,1,,(+),
260,1,Maspero 1892: 314,dream interpreters,
261,1,Olmstead 1923: 601,"(+); Sennacherib was distinctly ""antihierarchical"" in his attitude; Assyria never became priest-ridden",
262,1,Maspero 1892: 212,ziggurat,
263,1,Maspero 1892: 211,sacred slaves,
264,1,Maspero 1892: 225; Olmstead 1923: 514,,
265,1,Maspero 1892: 292; Olmstead 1923: 549-550,temple prostitutes (Olmstead 1923: 549-550),
266,1,,,
267,1,"Maspero 1892: 211; Olmstead 1923: 514,601","""god-king and the head of the official religion"" (Olmstead 1923: 601)",
268,1,Olmstead 1923: 514,,
269,1,Olmstead 1923: 514,,
270,1,Maspero 1892: 211,"King first deducts from booty captured from enemy a tithe for the temples (Maspero 1892: 211); provinces expected to make ""perpetual ordinances of customary dues"" to Ashur's temple",
271,0,,(-),
272,0,,,
273,0,,,
274,0,,(-),
275,0,,(-),
276,1,Olmstead 1923: 490,,
277,1,Maspero 1892: 218,,
278,1,Olmstead 1923: 561; Rawlinson 1871: 388,"""earlier strata at Ashur… tulips in black on a pale ground"" (Olmstead 1923: 561); ""delicate painting… provincial centre as Nasibina"" (Olmstead 1923: 561)",
279,0,,(-),
280,0,Olmstead 1923: 561,(-); no mention,
281,1,Olmstead 1923: 559,,
282,1,Maspero 1892: 226,,
283,1,Olmstead 1923: 559,,
284,1,Maspero 1892: 288; Olmstead 1923: 559,,
285,1,Maspero 1892: 200,sculptors [underlined],
286,1,Maspero 1892: 196,,
287,1,Maspero 1892: 199,,
288,1,Maspero 1892: 199,gigantic winged bulls,
289,1,"Maspero 1892: 194,209",bas-reliefs,
290,1,"Maspero 1892: 205,209","""enamelled picture"" (Maspero 1892: 205); winged bulls painted on plaster (Maspero 1892: 209)",
291,1,"Maspero 1892: 272; Olmstead 1923: 561,572; Rawlinson 1871: 389",imported from Egypt (Maspero 1892: 272); glass ware with name of Sargon on it (Olmstead 1923: 561),
292,1,Olmstead 1923: 570,,
293,0,,,
294,1,Olmstead 1923: 79,,
295,0,Olmstead 1923: 522,"(-); ""animals usually trod out the grain, at times the spiked sled was employed""",
296,1,"Maspero 1892: 222,372; Rawlinson 1871: 215",waterswings (Maspero 1892: 222); hand-swipe (Rawlinson 1871: 215),
297,1,"Maspero 1892: 198-199,255","chariots (Maspero 1892: 198), carts (Maspero 1892: 199)",
298,1,Rawlinson 1871: 476,,
299,1,Maspero 1892: 232,,
300,1,Olmstead 1923: 559,,
301,1,Maspero 1892: 222,,
302,1,Maspero 1892: 217,embroidery,
303,1,Maspero 1892: 205,,
304,1,"Maspero 1892: 222,227; Olmstead 1923: 560",,
305,1,Olmstead 1923: 560,,
306,1,Olmstead 1923: 281,,
307,1,,,
308,1,Maspero 1892: 238,,
309,1,Forbes 1954: 578,"a kind of bellows, was in Egypt ca. 1500 B.C.",
310,1,Maspero 1892: 238; Olmstead 1923: 534,,
311,1,Maspero 1892: 275; Olmstead 1923: 534; Rawlinson 1871: 556,,
312,1,Olmstead 1923: 536,,
313,1,Maspero 1892: 238,,
314,1,Maspero 1892: 196,,
315,1,Maspero 1892: 370; Olmstead 1923: 538,,
316,1,Forbes 1954: 587-588,(+),
317,1,,,
318,1,Maryon and Plenderleith 1954: 650-654,,
319,1,Maspero 1892: 322; Olmstead 1923: 571,"""chased metal"" (Maspero 1892: 322); repoussé (Olmstead 1923: 571)",
320,1,Maspero 1892: 205; Olmstead 1923: 518,coppersmiths (Olmstead 1923: 518),
321,1,Olmstead 1923: 559,many bronze (horse) bits,
322,1,Maspero 1892: 205,,
323,1,Maspero 1892: 205,,
324,1,Maspero 1892: 205,,
325,1,"Maspero 1892: 207,370",gilded bronze palm trees,
326,1,Maspero 1892: 205,,
327,1,"Maspero 1892: 275,320",goldsmiths (Maspero 1892: 275); blacksmiths (Maspero 1892: 320),
328,1,Maspero 1892: 215,,
329,1,Rawlinson 1871: 547,,
330,1,"Maspero 1892: 215,267,340",,
331,1,Maspero 1892: 341,,
332,0,Maspero 1892: 340,(-); a bridge,
333,1,Maspero 1892: 340,,
334,1,Maspero 1892: 340,two shipbuilding yards,
335,1,Maspero 1892: 343,,
336,0,Rawlinson 1871: 483,,
337,1,,,
338,1,"Maspero 1892: 221; Olmstead 1923: 281,506,537-538",,
339,1,Rawlinson 1871: 481,,
340,1,Neugebauer 1954: 787,,
341,1,Maspero 1892: 194,,
342,1,Maspero 1892: 194,,
343,0,Olmstead 1923: 582,"Aramaic alphabetic writing had come in, but it was very secondary to syllabic writing at time of Assurbanipal",
344,1,"Maspero 1892: 205,222",,
345,1,"Maspero 1892: 221; Olmstead 1923: 489,577","a ""learned instructor"" taught Ashurbanipal to write (Olmstead 1923: 489); Assurbanipal received instruction in Akkadian and Sumerian (Olmstead 1923: 577)",
346,1,Drower 1954: 534; Olmstead 1923: 593-594,celestial sphere divided into 360° (Olmstead 1923: 593); water clock to measure time (Olmstead 1923: 594); stretched cords (Drower 1954: 534),
347,1,Maspero 1892: 304,,
348,1,Maspero 1892: 222,,
349,1,"Olmstead 1923: 511,517","of animals (Olmstead 1923: 511); men and goods (Olmstead 1923: 517); ""Like the Romans, the Assyrians realised that the only sound basis for taxation is a census, and we have much evidence that the rulers made a careful check on both men and their products"" (Olmstead 1923: 517)",
350,0,Maspero 1892: 234; Olmstead 1923: 492,(-),
351,1,Maspero 1892: 287; Olmstead 1923: 560,"papyrus brought from Egypt - skins for writing made locally (Maspero 1892: 287); ""skins prepared for parchment (Olmstead 1923: 560)",
352,1,Maspero 1892: 205,,
353,1,"Maspero 1892: 205,253",,
354,1,"Maspero 1892: 227,231",,
